id,name,party,partyLabel,votes,election,electionLabel,ranking
,Robert Middleton,Q9630,Labour Party (UK),18110,Q918508,October 1974 general election,2
,Alexander Stronach,Q10658,Scottish National Party,10481,Q918508,October 1974 general election,3
,Angus Abercrombie Robbie,Q622441,Liberal Party (UK),5018,Q918508,October 1974 general election,4
Q1655384,Iain Sproat,Q9626,Conservative Party (UK),20820,Q918450,1979 general election,1
Q7052276,Norman Godman,Q9630,Labour Party (UK),20048,Q918450,1979 general election,2
,Helen Maud Pitt-Watson,Q622441,Liberal Party (UK),5901,Q918450,1979 general election,3
,Alexander Stronach,Q10658,Scottish National Party,4361,Q918450,1979 general election,4
Q5552860,Gerry Malone,Q9626,Conservative Party (UK),15393,Q918466,1983 general election,1
,Robert Middleton,Q9630,Labour Party (UK),11812,Q918466,1983 general election,2
,Ian Philip,Q40052,Social Democratic Party (UK),10372,Q918466,1983 general election,3
,Sam Coull,Q10658,Scottish National Party,1974,Q918466,1983 general election,4
Q300334,Frank Doran,Q9630,Labour Party (UK),15917,Q918472,1987 general election,1
Q5552860,Gerry Malone,Q9626,Conservative Party (UK),14719,Q918472,1987 general election,2
,Ian Philip,Q40052,Social Democratic Party (UK),8844,Q918472,1987 general election,3
Q264220,Michael Weir,Q10658,Scottish National Party,2776,Q918472,1987 general election,4
Q7299109,Raymond Robertson,Q9626,Conservative Party (UK),15808,Q543609,1992 general election,1
Q300334,Frank Doran,Q9630,Labour Party (UK),14291,Q543609,1992 general election,2
,James Davidson,Q10658,Scottish National Party,6223,Q543609,1992 general election,3
,Irene Keith,Q9624,Liberal Democrats (UK),4767,Q543609,1992 general election,4
Q260876,Anne Begg,Q3179541,Scottish Labour Party,15541,Q918503,1997 general election,1
Q333630,Nicol Stephen,Q3250438,Scottish Liberal Democrats,12176,Q918503,1997 general election,2
Q7299109,Raymond Robertson,Q3243587,Scottish Conservative Party,11621,Q918503,1997 general election,3
,Jim Towers,Q10658,Scottish National Party,4299,Q918503,1997 general election,4
